codigo,nombre,descripcion,unidad_de_medida_codigo,vigencia
54050000,Monofilamentos artificiales de título superior o igual a 67 decitex y cuya mayor dimensión de la sec,Monofilamentos artificiales de título superior o igual a 67 decitex y cuya mayor dimensión de la sección transversal sea inferior o igual a 1 mm; tiras y formas similares (por ejemplo: paja artificial,6,S
54060000,"Hilados de filamentos sintéticos o artificiales (excepto el hilo de coser), acondicionados para la v","Hilados de filamentos sintéticos o artificiales (excepto el hilo de coser), acondicionados para la venta al por menor.",6,S
54071000,Tejidos fabricados con hilados de alta tenacidad de nailon o demás poliamidas o de poliésteres,Tejidos fabricados con hilados de alta tenacidad de nailon o demás poliamidas o de poliésteres,6,S
54072000,Tejidos fabricados con tiras o formas similares,Tejidos fabricados con tiras o formas similares,6,S
54073000,Productos citados en la Nota 9 de la Sección XI,Productos citados en la Nota 9 de la Sección XI,6,S
54074100,Crudos o blanqueados,Crudos o blanqueados,6,S
54074200,Teñidos,Teñidos,6,S
54074300,Con hilados de distintos colores,Con hilados de distintos colores,6,S
54074400,Estampados ,Estampados ,6,S
54075100,Crudos o blanqueados,Crudos o blanqueados,6,S
54075210,De peso inferior o igual a 200 g/m2,De peso inferior o igual a 200 g/m2,6,S
54075220,De peso superior a 200 g/m2 pero inferior o igual a 300 g/m2,De peso superior a 200 g/m2 pero inferior o igual a 300 g/m2,6,S
54075230,De peso superior a 300 g/m2,De peso superior a 300 g/m2,6,S
54075300,Con hilados de distintos colores,Con hilados de distintos colores,6,S
54075410,De peso inferior o igual a 200 g/m2,De peso inferior o igual a 200 g/m2,6,S
54075420,De peso superior a 200 g/m2 pero inferior o igual a 300 g/m2,De peso superior a 200 g/m2 pero inferior o igual a 300 g/m2,6,S
54075430,De peso superior a 300 g/m2,De peso superior a 300 g/m2,6,S
54076110,Crudos o blanqueados,Crudos o blanqueados,6,S
54076120,Teñidos,Teñidos,6,S
54076130,Con hilados de distintos colores,Con hilados de distintos colores,6,S
54076140,Estampados,Estampados,6,S
54076900,Los demás,Los demás,6,S
54077100,Crudos o blanqueados,Crudos o blanqueados,6,S
54077200,Teñidos,Teñidos,6,S
54077300,Con hilados de distintos colores,Con hilados de distintos colores,6,S
54077400,Estampados ,Estampados ,6,S
54078100,Crudos o blanqueados,Crudos o blanqueados,6,S
54078200,Teñidos,Teñidos,6,S
54078300,Con hilados de distintos colores,Con hilados de distintos colores,6,S
54078400,Estampados ,Estampados ,6,S
54079100,Crudos o blanqueados,Crudos o blanqueados,6,S
54079200,Teñidos,Teñidos,6,S
54079300,Con hilados de distintos colores,Con hilados de distintos colores,6,S
54079400,Estampados ,Estampados ,6,S
54081000,Tejidos fabricados con hilados de alta tenacidad de rayón   viscosa,Tejidos fabricados con hilados de alta tenacidad de rayón   viscosa,6,S
54082100,Crudos o blanqueados,Crudos o blanqueados,6,S
54082211,De peso inferior o igual a 100 g/m2,De peso inferior o igual a 100 g/m2,6,S
54082212,De peso superior a 100 g/m2 pero inferior o igual a 200 g/m2,De peso superior a 100 g/m2 pero inferior o igual a 200 g/m2,6,S
54082213,De peso superior a 200 g/m2,De peso superior a 200 g/m2,6,S
54082291,De peso inferior o igual a 100 g/m2,De peso inferior o igual a 100 g/m2,6,S
54082292,De peso superior a 100 g/m2 pero inferior o igual a 200 g/m2,De peso superior a 100 g/m2 pero inferior o igual a 200 g/m2,6,S
54082293,De peso superior a 200 g/m2 ,De peso superior a 200 g/m2 ,6,S
54082310,De rayón cuproamónico,De rayón cuproamónico,6,S
54082390,Los demás,Los demás,6,S
54082410,De rayón cuproamónico,De rayón cuproamónico,6,S
54082490,Los demás,Los demás,6,S
54083100,Crudos o blanqueados,Crudos o blanqueados,6,S
54083200,Teñidos,Teñidos,6,S
54083300,Con hilados de distintos colores,Con hilados de distintos colores,6,S
54083400,Estampados ,Estampados ,6,S
55011000,De nailon o demás poliamidas,De nailon o demás poliamidas,6,S
55012000,De poliésteres,De poliésteres,6,S
55013000,Acrílicos o modacrílicos,Acrílicos o modacrílicos,6,S
55014000,De polipropileno,De polipropileno,6,S
55019000,Los demás,Los demás,6,S
55020011,Mechas para fabricar filtros de cigarrillos,Mechas para fabricar filtros de cigarrillos,6,S
55020019,Los demás,Los demás,6,S
55020090,Los demás,Los demás,6,S
55031100,De aramidas,De aramidas,6,S
55031900,Las demás,Las demás,6,S
55032000,De poliésteres,De poliésteres,6,S
55033000,Acrílicas o modacrílicas,Acrílicas o modacrílicas,6,S
55034000,De polipropileno,De polipropileno,6,S
55039000,Las demás,Las demás,6,S
55041000,De rayón viscosa,De rayón viscosa,6,S
55049000,Las demás,Las demás,6,S
55051000,De fibras sintéticas,De fibras sintéticas,6,S
55052000,De fibras artificiales,De fibras artificiales,6,S
55061000,De nailon o demás poliamidas,De nailon o demás poliamidas,6,S
55062000,De poliésteres,De poliésteres,6,S
55063000,Acrílicas o modacrílicas,Acrílicas o modacrílicas,6,S
55069000,Las demás,Las demás,6,S
55070000,"Fibras artificiales discontinuas, cardadas, peinadas o transformadas de otro modo para la hilatura.","Fibras artificiales discontinuas, cardadas, peinadas o transformadas de otro modo para la hilatura.",6,S
55081010,De poliésteres,De poliésteres,6,S
55081020,Acrílicos,Acrílicos,6,S
55081090,Los demás,Los demás,6,S
55082000,De fibras artificiales discontinuas,De fibras artificiales discontinuas,6,S
55091100,Sencillos,Sencillos,6,S
55091200,Retorcidos o cableados ,Retorcidos o cableados ,6,S
55092100,Sencillos,Sencillos,6,S
55092200,Retorcidos o cableados ,Retorcidos o cableados ,6,S
55093100,Sencillos,Sencillos,6,S
55093200,Retorcidos o cableados ,Retorcidos o cableados ,6,S
55094100,Sencillos,Sencillos,6,S
55094200,Retorcidos o cableados ,Retorcidos o cableados ,6,S
55095100,Mezclados exclusiva o principalmente con fibras artificiales  discontinuas,Mezclados exclusiva o principalmente con fibras artificiales  discontinuas,6,S
55095200,Mezclados exclusiva o principalmente con lana o pelo fino,Mezclados exclusiva o principalmente con lana o pelo fino,6,S
55095310,"De título superior o igual a 416,67 decitex (inferior o igual al número  métrico 24)","De título superior o igual a 416,67 decitex (inferior o igual al número  métrico 24)",6,S
55095320,"De título inferior a 416,67 decitex pero superior o igual a 333,33 decitex (superior al número métri","De título inferior a 416,67 decitex pero superior o igual a 333,33 decitex (superior al número métrico 24 pero inferior o igual al  número métrico 30)",6,S
55095330,"De título inferior a 333,33 decitex (superior al número métrico 30)","De título inferior a 333,33 decitex (superior al número métrico 30)",6,S
55095900,Los demás,Los demás,6,S
55096100,Mezclados exclusiva o principalmente con lana o pelo fino,Mezclados exclusiva o principalmente con lana o pelo fino,6,S
55096200,Mezclados exclusiva o principalmente con algodón,Mezclados exclusiva o principalmente con algodón,6,S
55096910,Sencillos,Sencillos,6,S
55096920,Retorcidos o cableados,Retorcidos o cableados,6,S
55099100,Mezclados exclusiva o principalmente con lana o pelo fino,Mezclados exclusiva o principalmente con lana o pelo fino,6,S
55099200,Mezclados exclusiva o principalmente con algodón,Mezclados exclusiva o principalmente con algodón,6,S
55099900,Los demás,Los demás,6,S
55101100,Sencillos ,Sencillos ,6,S
55101200,Retorcidos o cableados,Retorcidos o cableados,6,S
55102000,Los demás hilados mezclados exclusiva o principalmente con   lana o pelo fino,Los demás hilados mezclados exclusiva o principalmente con   lana o pelo fino,6,S
55103000,Los demás hilados mezclados exclusiva o principalmente con algodón,Los demás hilados mezclados exclusiva o principalmente con algodón,6,S
55109000,Los demás hilados,Los demás hilados,6,S
55111010,De poliéster,De poliéster,6,S
55111020,De fibras acrílicas ,De fibras acrílicas ,6,S
55111090,Los demás,Los demás,6,S
55112010,De poliéster,De poliéster,6,S
55112020,De fibras acrílicas ,De fibras acrílicas ,6,S
55112090,Los demás,Los demás,6,S
55113000,De fibras artificiales discontinuas,De fibras artificiales discontinuas,6,S
55121100,Crudos o blanqueados,Crudos o blanqueados,6,S
55121910,Teñidos,Teñidos,6,S
55121920,Con hilados de distintos colores,Con hilados de distintos colores,6,S
55121930,Estampados,Estampados,6,S
55122100,Crudos o blanqueados,Crudos o blanqueados,6,S
55122900,Los demás,Los demás,6,S
55129100,Crudos o blanqueados,Crudos o blanqueados,6,S
55129900,Los demás,Los demás,6,S
55131100,"De fibras discontinuas de poliéster, de ligamento tafetán","De fibras discontinuas de poliéster, de ligamento tafetán",6,S
55131200,"De fibras discontinuas de poliéster, de ligamento sarga,  incluido el cruzado, de curso inferior o i","De fibras discontinuas de poliéster, de ligamento sarga,  incluido el cruzado, de curso inferior o igual a 4",6,S
55131300,Los demás tejidos de fibras discontinuas de poliéster,Los demás tejidos de fibras discontinuas de poliéster,6,S
55131900,Los demás tejidos,Los demás tejidos,6,S
55132100,"De fibras discontinuas de poliéster, de ligamento tafetán","De fibras discontinuas de poliéster, de ligamento tafetán",6,S
55132300,Los demás tejidos de fibras discontinuas de poliéster,Los demás tejidos de fibras discontinuas de poliéster,6,S
55132900,Los demás tejidos,Los demás tejidos,6,S
55133100,"De fibras discontinuas de poliéster, de ligamento tafetán","De fibras discontinuas de poliéster, de ligamento tafetán",6,S
55133900,Los demás tejidos,Los demás tejidos,6,S
55134100,"De fibras discontinuas de poliéster, de ligamento tafetán","De fibras discontinuas de poliéster, de ligamento tafetán",6,S
55134900,Los demás tejidos,Los demás tejidos,6,S
55141100,"De fibras discontinuas de poliéster, de ligamento tafetán","De fibras discontinuas de poliéster, de ligamento tafetán",6,S
55141200,"De fibras discontinuas de poliéster, de ligamento sarga,   incluido el cruzado, de curso inferior o ","De fibras discontinuas de poliéster, de ligamento sarga,   incluido el cruzado, de curso inferior o igual a 4 ",6,S
55141900,Los demás tejidos,Los demás tejidos,6,S
55142100,"De fibras discontinuas de poliéster, de ligamento tafetán","De fibras discontinuas de poliéster, de ligamento tafetán",6,S
55142200,"De fibras discontinuas de poliéster, de ligamento sarga,  incluido el cruzado, de curso inferior o i","De fibras discontinuas de poliéster, de ligamento sarga,  incluido el cruzado, de curso inferior o igual a 4 ",6,S
55142300,Los demás tejidos de fibras discontinuas de poliéster,Los demás tejidos de fibras discontinuas de poliéster,6,S
55142900,Los demás tejidos,Los demás tejidos,6,S
55143000,Con hilados de distintos colores,Con hilados de distintos colores,6,S
55144100,"De fibras discontinuas de poliéster, de ligamento tafetán","De fibras discontinuas de poliéster, de ligamento tafetán",6,S
55144200,"De fibras discontinuas de poliéster, de ligamento sarga,  incluido el cruzado, de curso inferior o i","De fibras discontinuas de poliéster, de ligamento sarga,  incluido el cruzado, de curso inferior o igual a 4 ",6,S
55144300,Los demás tejidos de fibras discontinuas de poliéster,Los demás tejidos de fibras discontinuas de poliéster,6,S
55144900,Los demás tejidos,Los demás tejidos,6,S
55151110,Crudos o blanqueados,Crudos o blanqueados,6,S
55151120,Teñidos,Teñidos,6,S
55151130,Con hilados de distintos colores,Con hilados de distintos colores,6,S
55151140,Estampados,Estampados,6,S
55151200,Mezcladas exclusiva o principalmente con filamentos sintéticos,Mezcladas exclusiva o principalmente con filamentos sintéticos,6,S
55151310,De peso inferior o igual a 200 g/m2,De peso inferior o igual a 200 g/m2,6,S
55151320,De peso superior a 200 g/m2 pero inferior o igual a 300 g/m2,De peso superior a 200 g/m2 pero inferior o igual a 300 g/m2,6,S
55151330,De peso superior a 300 g/m2,De peso superior a 300 g/m2,6,S
55151900,Los demás,Los demás,6,S
55152100,Mezcladas exclusiva o principalmente con filamentos sintéticos  o artificiales,Mezcladas exclusiva o principalmente con filamentos sintéticos  o artificiales,6,S
55152200,Mezcladas exclusiva o principalmente con lana o pelo fino,Mezcladas exclusiva o principalmente con lana o pelo fino,6,S
55152900,Los demás,Los demás,6,S
55159100,Mezclados exclusiva o principalmente con filamentos sintéticos o artificiales,Mezclados exclusiva o principalmente con filamentos sintéticos o artificiales,6,S
55159900,Los demás,Los demás,6,S
55161100,Crudos o blanqueados,Crudos o blanqueados,6,S
55161200,Teñidos ,Teñidos ,6,S
55161300,Con hilados de distintos colores,Con hilados de distintos colores,6,S
55161400,Estampados,Estampados,6,S
55162100,Crudos o blanqueados,Crudos o blanqueados,6,S
55162200,Teñidos ,Teñidos ,6,S
55162300,Con hilados de distintos colores,Con hilados de distintos colores,6,S
55162400,Estampados,Estampados,6,S
55163100,Crudos o blanqueados,Crudos o blanqueados,6,S
55163200,Teñidos ,Teñidos ,6,S
55163300,Con hilados de distintos colores,Con hilados de distintos colores,6,S
55163400,Estampados,Estampados,6,S
55164100,Crudos o blanqueados,Crudos o blanqueados,6,S
55164200,Teñidos ,Teñidos ,6,S
55164300,Con hilados de distintos colores,Con hilados de distintos colores,6,S
55164400,Estampados,Estampados,6,S
55169100,Crudos o blanqueados,Crudos o blanqueados,6,S
55169200,Teñidos ,Teñidos ,6,S
55169300,Con hilados de distintos colores,Con hilados de distintos colores,6,S
